experiment_level,device,lr,epochs,batch_size,dataset,save_logs,hidden_dim,num_layers,is_logical,constrains_handler,test_rate,true_positive,true_negative,false_positive,false_negative,recall,specificity,precision,balanced_accuracy,FPR,ROC_AUC,decision_boundary,model,train_loop,l_factor,dt_max_depth,dt_attribute_list,decision_tree
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.49117520447696944,1100,41,30,1152,0.48845470692500687,0.5774647886510613,0.9734513274250138,0.5329597477880341,0.4225352112080937,0.5716639981987841,0.00015569945389870554,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.4003443822643134,886,44,27,1366,0.39342806394141466,0.6197183097718707,0.9704271631876186,0.5065731868566427,0.3802816900872843,0.5352769369324294,0.00022547610569745302,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.25570383125269047,540,54,17,1712,0.23978685612682157,0.7605633801745686,0.9694793536630255,0.500175118150695,0.2394366196845864,0.41768818952793146,0.07400906085968018,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.9259578131726216,2147,4,67,105,0.9533747779708998,0.056338028161079155,0.9697380307092605,0.5048564030659894,0.9436619716980759,0.5126241462987516,0.5002251863479614,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.061988807576409816,92,52,19,2160,0.040852575488273306,0.7323943660940291,0.8288288287541596,0.38662347079115117,0.26760563376512597,0.38154504290396013,1.7051166878445656e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.0839431769263883,128,67,4,2124,0.056838365896728076,0.9436619716980759,0.9696969696235077,0.5002501687974019,0.056338028161079155,0.5625672328821955,0.005872173700481653,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.7249246663796814,1662,22,49,590,0.7380106571903285,0.30985915488593535,0.9713617767330722,0.523934906038132,0.6901408449732197,0.5498336377054511,8.589874050812796e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.03142488161859664,2,71,0,2250,0.0008880994671363762,0.999999999859155,0.999999995,0.5004440496631457,0.0,0.5004440497335702,4.822594767972532e-09,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.7184674989238055,1656,13,58,596,0.7353463587889194,0.18309859152350727,0.9661610268321695,0.45922247515621334,0.8169014083356477,0.4183323743526881,0.21652579307556152,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.08308222126560483,135,58,13,2117,0.05994671403170539,0.8169014083356477,0.9121621621005296,0.43842406118367655,0.18309859152350727,0.3875803667475546,0.5215514898300171,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.6973740852346104,1589,31,40,663,0.7055950266398509,0.43661971824836343,0.9754450583119986,0.5711073724441071,0.5633802816107916,0.5614789983238686,4.227827048453037e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.2871287128712871,612,55,16,1640,0.2717584369437311,0.7746478872148383,0.9745222929781127,0.5232031620792847,0.22535211264431662,0.5200479073374529,0.002195591339841485,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.3241498062849763,687,66,5,1565,0.3050621669613452,0.9295774646578061,0.992774566459642,0.6173198158095756,0.07042253520134895,0.6097334450754259,1.2812234672310296e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.3030563925957813,641,63,8,1611,0.28463587921720856,0.8873239435369967,0.9876733435903285,0.5859799113771027,0.11267605632215831,0.5880907112300803,1.7865488644019933e-08,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.04907447266465777,45,69,2,2207,0.019982238010568462,0.9718309857786155,0.9574468083069262,0.49590661189459195,0.028169014080539578,0.3248317614389713,0.2283027470111847,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.03056392595781317,2,69,2,2250,0.0008880994671363762,0.9718309857786155,0.49999999875,0.48635954262287595,0.028169014080539578,0.4338741150276436,0.5621965527534485,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.03056392595781317,0,71,0,2252,0.0,0.999999999859155,0.0,0.4999999999295775,0.0,0.34129912691066466,0.00010639080574037507,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.43306069737408526,956,50,21,1296,0.4245115452911878,0.7042253520134895,0.9785056294679785,0.5643684486523386,0.2957746478456656,0.5785686588447202,6.146429950604215e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.6418424451140766,1458,33,38,794,0.6474245115424182,0.46478873232890305,0.9745989304747688,0.5561066219356606,0.5352112675302519,0.5199009331298627,0.0002343322557862848,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.03745157124408093,17,70,1,2235,0.007548845470659198,0.9859154928188852,0.944444443919753,0.4967321691447722,0.014084507040269789,0.44850586645986046,0.05699598044157028,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.5518725785622041,1234,48,23,1018,0.5479573712231441,0.6760563379329498,0.9817024661815299,0.612006854578047,0.32394366192620516,0.6326082605758887,0.06082097068428993,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.09040034438226431,142,68,3,2110,0.0630550621666827,0.9577464787383456,0.9793103447600475,0.5104007704525142,0.042253521120809365,0.5868711380181623,0.500253438949585,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.043478260869565216,30,71,0,2222,0.013321492007045643,0.999999999859155,0.9999999996666666,0.5066607459331003,0.0,0.45346546418832717,0.0009518984006717801,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.11235471373224279,194,67,4,2058,0.08614564831222848,0.9436619716980759,0.979797979748495,0.5149038100051522,0.056338028161079155,0.5092906461861757,0.00024065862817224115,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.5449849332759363,1213,53,18,1039,0.5386323268182122,0.7464788731342988,0.9853777416654316,0.6425555999762556,0.2535211267248562,0.5885285067420509,2.178095655835932e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.9526474386569092,2210,3,68,42,0.9813499111856957,0.042253521120809365,0.9701492537270846,0.5118017161532525,0.9577464787383456,0.5631176043829584,8.516333309671609e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.8893671975893241,2062,4,67,190,0.9156305506176038,0.056338028161079155,0.9685298262049389,0.48598428938934146,0.9436619716980759,0.2973726015060166,0.0035103820264339447,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.15238915195867414,291,63,8,1961,0.12921847246834273,0.8873239435369967,0.9732441471246407,0.5082712080026697,0.11267605632215831,0.5202417882070397,0.5016970038414001,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.36375376668101594,799,46,25,1453,0.3547957371209823,0.6478873238524103,0.9696601941629895,0.5013415304866963,0.35211267600674473,0.49199146924173814,0.0013327228371053934,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.03056392595781317,0,71,0,2252,0.0,0.999999999859155,0.0,0.4999999999295775,0.0,0.45515097690941386,5.609507206827402e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.30219543693499784,646,56,15,1606,0.2868561278850495,0.7887323942551082,0.9773071104239439,0.5377942610700789,0.21126760560404684,0.49171941060215646,0.0016843696357682347,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.9216530348687043,2132,9,62,120,0.946714031967377,0.1267605633624281,0.9717411121195454,0.5367372976649025,0.8732394364967269,0.5255453681234834,2.726492857618723e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.6724063710718898,1517,45,26,735,0.6736234458229413,0.6338028168121405,0.9831497083539654,0.6537131313175408,0.36619718304701454,0.6237335201260852,0.0004892863216809928,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.3560051657339647,777,50,21,1475,0.34502664298248215,0.7042253520134895,0.9736842105141142,0.5246259974979858,0.2957746478456656,0.5103132114177069,0.6978728771209717,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.20964270340077487,425,62,9,1827,0.18872113676647995,0.8732394364967269,0.9792626727884962,0.5309802866316033,0.1267605633624281,0.500431541290371,4.544658804661594e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.7550581145071029,1741,13,58,511,0.7730905861422155,0.18309859152350727,0.9677598665871721,0.4780945888328614,0.8169014083356477,0.4461886773572161,0.0006145695224404335,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.29358588032716315,634,48,23,1618,0.2815275310822312,0.6760563379329498,0.964992389635236,0.4787919345075905,0.32394366192620516,0.470774022465164,0.0001811097899917513,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.29616874730951354,627,61,10,1625,0.27841918294725393,0.8591549294564571,0.9843014128573893,0.5687870562018555,0.1408450704026979,0.5788219548195032,3.0977510334651015e-08,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.4068015497201894,909,36,35,1343,0.40364120781348295,0.5070422534497124,0.9629237288033589,0.45534173063159766,0.4929577464094426,0.42059327546093617,0.0038070748560130596,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.3461041756349548,745,59,12,1507,0.3308170515083001,0.8309859153759176,0.9841479524308567,0.5809014834421089,0.16901408448323746,0.6210379506166663,0.5000693202018738,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.11063280241067586,187,70,1,2065,0.08303730017725117,0.9859154928188852,0.9946808510109212,0.5344763964980682,0.014084507040269789,0.4348560278187777,0.013759973458945751,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.1928540680154972,393,55,16,1859,0.17451154529229793,0.7746478872148383,0.9608801955755286,0.47457971625356815,0.22535211264431662,0.5124146298751657,0.023632995784282684,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLRuleBasedHandler,0.965992251399053,2243,1,70,9,0.9960035523934458,0.014084507040269789,0.9697362732340262,0.5050440297168578,0.9859154928188852,0.5344982863432818,9.955818677553907e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,3,True,NLConstraintScoreBasedHandler,0.03056392595781317,0,71,0,2252,0.0,0.999999999859155,0.0,0.4999999999295775,0.0,0.5,7.658237932695044e-11,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,4,False,,0.03056392595781317,0,71,0,2252,0.0,0.999999999859155,0.0,0.4999999999295775,0.0,0.5,1.261571069832712e-09,NodeOCGIN,train_node_ocgin,0.001,,,"{'attribute_list': ['node_features', 'node_degree', 'clustering_coefficient'], 'max_depth': 2}"
node,cpu,0.001,50,32,Cora,False,4,4,True,NLRuleBasedHandler,0.46276366767111493,1016,59,12,1236,0.4511545293052791,0.8309859153759176,0.9883268482394133,0.6410702223405984,0.16901408448323746,0.6034760963650464,0.33340325951576233,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,4,True,NLConstraintScoreBasedHandler,0.03529918209212225,11,71,0,2241,0.004884547069250069,0.999999999859155,0.999999999090909,0.5024422734642026,0.0,0.5011101243339254,0.5000004172325134,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,4,True,NLRuleBasedHandler,0.4197158846319415,926,49,22,1326,0.41119005328414215,0.6901408449732197,0.976793248934844,0.5506654491286809,0.30985915488593535,0.5896730292947739,0.0009519688319414854,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,4,True,NLConstraintScoreBasedHandler,0.7653895824365046,1759,19,52,493,0.7810834813464428,0.26760563376512597,0.9712865819935325,0.5243445575557844,0.7323943660940291,0.5232875941260351,0.04026021063327789,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,4,True,NLRuleBasedHandler,0.2311665949203616,469,68,3,1783,0.20825932504348021,0.9577464787383456,0.9936440677755584,0.5830029018909129,0.042253521120809365,0.5182466915167739,0.0003440377186052501,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cpu,0.001,50,32,Cora,False,4,4,True,NLConstraintScoreBasedHandler,0.04046491605682307,24,70,1,2228,0.010657193605636514,0.9859154928188852,0.959999999616,0.4982863432122609,0.014084507040269789,0.6176731793960923,0.004620339721441269,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,3.0,"node_features, node_degree, clustering_coefficient",
